source,item_id,title_id,title,creators,language,year,period,genre,non_english_title,subfield,biology_hits,subjects,volume_info,barcode,item_url,item_text_url,copyright_status,rights_statement,license_type,rights_holder,work_id,period_bin
BHL,132874,65995,[Miscellaneous papers on insects],"Fitch, Asa, 1809-1879",ENG,1846,1830_1849,monograph_or_book,0,general_or_unknown,entomology,Entomology,1,CUbiodiversity1119990-9711,https://www.biodiversitylibrary.org/item/132874,https://www.biodiversitylibrary.org/itemtext/132874,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,65995,1830_1849
BHL,132912,66025,"American spiders and their spinning work. A natural history of the orbweaving spiders of the United States, with special regard to their industry and habits","McCook, Henry C. (Henry Christopher), 1837-1911",ENG,1889,1880_1889,monograph_or_book,0,natural_history_ecology_behavior,natural history,Spiders,3,CUbiodiversity1121211-9770,https://www.biodiversitylibrary.org/item/132912,https://www.biodiversitylibrary.org/itemtext/132912,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,66025,1870_1889
BHL,132931,66041,A paper on the nomenclature of the parts of the head of insects,"Newman, Edward, 1801-1876",ENG,1834,1830_1849,monograph_or_book,0,comparative_anatomy_morphology,anatomy,Anatomy; Insects,,CUbiodiversity1290261,https://www.biodiversitylibrary.org/item/132931,https://www.biodiversitylibrary.org/itemtext/132931,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,66041,1830_1849
BHL,110901,61923,The Macrolepidoptera of the world : a systematic account of all the known Macrolepidoptera,"Seitz, Adalbert, 1860-1938",ENG,1914,1910_1919,monograph_or_book,0,taxonomy_systematics,classification,Butterflies; Classification; Identification; Lepidoptera,v.3 (1914) [Text],macrolepidoptera31914seit,https://www.biodiversitylibrary.org/item/110901,https://www.biodiversitylibrary.org/itemtext/110901,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,61923,1910_1929
BHL,110902,61923,The Macrolepidoptera of the world : a systematic account of all the known Macrolepidoptera,"Seitz, Adalbert, 1860-1938",ENG,1914,1910_1919,monograph_or_book,0,taxonomy_systematics,classification,Butterflies; Classification; Identification; Lepidoptera,v.3 (1914) [Plates],macrolepidoptera1914seit,https://www.biodiversitylibrary.org/item/110902,https://www.biodiversitylibrary.org/itemtext/110902,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,61923,1910_1929
BHL,115071,53940,The natural history of animals: the animal life of the world in its various aspects and relations,"Ainsworth-Davis, J. R. (James Richard), 1861-1934",ENG,1903,1900_1909,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history;zoology,Animal behavior; Zoology,,cu31924003696584,https://www.biodiversitylibrary.org/item/115071,https://www.biodiversitylibrary.org/itemtext/115071,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,53940,1890_1909
BHL,115093,54502,Animal competitors; profit and loss from the wild four-footed tenants of the farm,"Ingersoll, Ernest, 1852-1946",ENG,1913,1910_1919,monograph_or_book,0,general_or_unknown,animal;zoology,"Zoology, Economic",,cu31924002929184,https://www.biodiversitylibrary.org/item/115093,https://www.biodiversitylibrary.org/itemtext/115093,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54502,1910_1929
BHL,115159,58790,"Parasites and parasitosis of the domestic animals, the zoölogy and control of the animal parasites and the pathogenesis and treatment of parasitic disease","Underhill, Benjamin Mott.",ENG,1920,1920_1929,monograph_or_book,0,general_or_unknown,animal;animals,Domestic animals; Parasites,,cu31924000927016,https://www.biodiversitylibrary.org/item/115159,https://www.biodiversitylibrary.org/itemtext/115159,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,58790,1910_1929
BHL,115162,54569,British bees : an introduction to the study of the natural history and economy of the bees indigenous to the British Isles,"Shuckard, William Edward, 1802-1868",ENG,1866,1860_1869,textbook_manual,0,natural_history_ecology_behavior,natural history,Bees; Great Britain; Hymenoptera,,cu31924066723655,https://www.biodiversitylibrary.org/item/115162,https://www.biodiversitylibrary.org/itemtext/115162,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54569,1850_1869
BHL,115172,54577,Animal forms; a second book of zoology,"Jordan, David Starr, 1851-1931; Heath, Harold, 1868-",ENG,1902,1900_1909,monograph_or_book,0,general_or_unknown,animal;zoology,Zoology,,cu31924024565396,https://www.biodiversitylibrary.org/item/115172,https://www.biodiversitylibrary.org/itemtext/115172,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54577,1890_1909
BHL,115173,54578,Injurious and useful insects; an introduction to the study of economic entomology,"Miall, L. C. (Louis Compton), 1842-1921",ENG,1902,1900_1909,textbook_manual,0,general_or_unknown,entomology,Beneficial insects; Insects; Insect pests,,cu31924031489333,https://www.biodiversitylibrary.org/item/115173,https://www.biodiversitylibrary.org/itemtext/115173,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54578,1890_1909
BHL,115198,54601,"Anatomical technology as applied to the domestic cat; an introduction to human, veterinary, and comparative anatomy","Wilder, Burt G. (Burt Green), 1841-1925; Gage, Simon Henry, 1851-1944",ENG,1886,1880_1889,textbook_manual,0,comparative_anatomy_morphology,anatomy;comparative anatomy,Anatomy; Cats; Dissection; Mammals,,cu31924001023294,https://www.biodiversitylibrary.org/item/115198,https://www.biodiversitylibrary.org/itemtext/115198,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54601,1870_1889
BHL,115222,54623,Stories of humble friends,"Pyle, Katharine,1938",ENG,1902,1900_1909,monograph_or_book,0,natural_history_ecology_behavior,animal,Anecdotes; Animal behavior,,cu31924090196621,https://www.biodiversitylibrary.org/item/115222,https://www.biodiversitylibrary.org/itemtext/115222,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54623,1890_1909
BHL,115284,54676,The American natural history; a foundation of useful knowledge of the higher animals of North America,"Hornaday, William T. (William Temple), 1854-1937",ENG,1914,1910_1919,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history,North America; Natural history,v.2 (1914),cu31924078916669,https://www.biodiversitylibrary.org/item/115284,https://www.biodiversitylibrary.org/itemtext/115284,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54676,1910_1929
BHL,115351,54733,Fossil Echini of the West Indies,"Jackson, Robert Tracy, 1861-1948; Vaughan, Thomas Wayland, 1870-1952",ENG,1922,1920_1929,monograph_or_book,0,paleontology,paleontology,"Paleontology; Sea urchins, Fossil; Tertiary; West Indies",,cu31924004107367,https://www.biodiversitylibrary.org/item/115351,https://www.biodiversitylibrary.org/itemtext/115351,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54733,1910_1929
BHL,115435,54812,The birds of Shakespeare,"Harting, James Edmund, 1841-1928",ENG,1871,1870_1879,monograph_or_book,0,natural_history_ecology_behavior,natural history,"1564-1616; Birds; Birds in literature; Great Britain; Knowledge; Natural history; Shakespeare, William,",,cu31924022544369,https://www.biodiversitylibrary.org/item/115435,https://www.biodiversitylibrary.org/itemtext/115435,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54812,1870_1889
BHL,115438,54815,The partridge. Natural history,"Macpherson, H. A. (Hugh Alexander) 1858-1901; Saintsbury, George, 1845-1933; Stuart-Wortley, A. J. (Archibald John), 1849-1905",ENG,1896,1890_1899,monograph_or_book,0,natural_history_ecology_behavior,natural history,Great Britain; Game and game-birds; Partridges,,cu31924000064273,https://www.biodiversitylibrary.org/item/115438,https://www.biodiversitylibrary.org/itemtext/115438,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54815,1890_1909
BHL,115511,13286,"A popular handbook of the ornithology of the United States and Canada, based on Nuttall's Manual","Nuttall, Thomas, 1786-1859; Chamberlain, Montague, 1844-1924",ENG,1891,1890_1899,textbook_manual,0,general_or_unknown,ornithology,Birds; North America,v.1 (1891),cu31924090280839,https://www.biodiversitylibrary.org/item/115511,https://www.biodiversitylibrary.org/itemtext/115511,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,13286,1890_1909
BHL,115517,53953,The British freshwater Rhizopoda and Heliozoa,"Cash, James, 1839-1909; Hopkinson, John, 1844-1919; Wailes, G. H.",ENG,1905,1900_1909,monograph_or_book,0,general_or_unknown,animal;animals,Great Britain; Heliozoa; Freshwater animals; Rhizopoda,v.1:pt.1 (1905),cu31924000623961,https://www.biodiversitylibrary.org/item/115517,https://www.biodiversitylibrary.org/itemtext/115517,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,53953,1890_1909
BHL,115518,54894,Veterinary parasitology,"Smythe, R. H.",ENG,1911,1910_1919,monograph_or_book,0,general_or_unknown,animal;animals,Domestic animals; Parasites; Veterinary parasitology,,cu31924084969934,https://www.biodiversitylibrary.org/item/115518,https://www.biodiversitylibrary.org/itemtext/115518,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54894,1910_1929
BHL,115537,54913,Wanderings of a naturalist,"Gordon, Seton Paul, 1886-1977",ENG,1921,1920_1929,monograph_or_book,0,natural_history_ecology_behavior,natural history,Birds; Great Britain; Naturalists; Natural history,,cu31924001564347,https://www.biodiversitylibrary.org/item/115537,https://www.biodiversitylibrary.org/itemtext/115537,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54913,1910_1929
BHL,115624,54995,Darwin and after Darwin : An exposition of the Darwinian theory and a discussion of post-Darwinian questions,"Romanes, George John, 1848-1894; Morgan, C. Lloyd (Conwy Lloyd), 1852-1936; Open Court Publishing Company.",ENG,1892,1890_1899,monograph_or_book,0,evolution_adaptation,evolution,1892; Evolution; Heredity,no.1 (1892),cu31924024566212,https://www.biodiversitylibrary.org/item/115624,https://www.biodiversitylibrary.org/itemtext/115624,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54995,1890_1909
BHL,120138,48423,"The fauna of British India, including Ceylon and Burma ... ed. by W.T. Blanford","Blanford, W. T. (William Thomas), 1832-1905",ENG,1895,1890_1899,monograph_or_book,0,natural_history_ecology_behavior,fauna,,Moths v.3 (1895),moths03hamp,https://www.biodiversitylibrary.org/item/120138,https://www.biodiversitylibrary.org/itemtext/120138,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,48423,1890_1909
BHL,134226,66905,Manual of cattle-feeding. A treatise on the laws of animal nutrition and the chemistry of feeding stuffs in their application to the feeding of animals. With illustrations and an appendix of useful tables,"Armsby, Henry Prentiss, 1853-1921",ENG,1880,1880_1889,textbook_manual,0,general_or_unknown,animal;animals,Cattle; Feeds; Nutrition,,CUbiodiversity1144172,https://www.biodiversitylibrary.org/item/134226,https://www.biodiversitylibrary.org/itemtext/134226,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,66905,1870_1889
BHL,134339,66991,Mollusca and Crustacea of the Miocene formations of New Jersey,"Whitfield, R. P. (Robert Parr), 1828-1910",ENG,1894,1890_1899,monograph_or_book,0,paleontology,paleontology,"Crustacea, Fossil; Miocene; Mollusks, Fossil; New Jersey; Paleontology",,CUbiodiversity620152,https://www.biodiversitylibrary.org/item/134339,https://www.biodiversitylibrary.org/itemtext/134339,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,66991,1890_1909
BHL,118417,57466,Zoology,"Packard, A. S. (Alpheus Spring), 1839-1905",ENG,1897,1890_1899,monograph_or_book,0,general_or_unknown,zoology,Zoology,,cu31924002809592,https://www.biodiversitylibrary.org/item/118417,https://www.biodiversitylibrary.org/itemtext/118417,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57466,1890_1909
BHL,118424,55605,Studies from the Morphological laboratory in the University of Cambridge. v.1-6,"University of Cambridge. Morphological laboratory.; Balfour, Francis M. (Francis Maitland), 1851-1882; Sedgwick, Adam, 1854-1913",ENG,1886,1880_1889,monograph_or_book,0,comparative_anatomy_morphology,morphology,Morphology,v.2:pt.2 (1886),cu31924024759486,https://www.biodiversitylibrary.org/item/118424,https://www.biodiversitylibrary.org/itemtext/118424,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,55605,1870_1889
BHL,118741,57732,Behavior of the lower organisms,"Jennings, H. S. (Herbert Spencer), 1868-1947",ENG,1906,1900_1909,monograph_or_book,0,physiology,physiology,Bacteria; Behavior; Cnidaria; Invertebrates; physiology; Protozoa,,cu31924024557963,https://www.biodiversitylibrary.org/item/118741,https://www.biodiversitylibrary.org/itemtext/118741,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57732,1890_1909
BHL,118749,57740,The evolution of man: a popular exposition of the principal points of human ontogeny and phylogeny,"Haeckel, Ernst, 1834-1919",ENG,1879,1870_1879,popular_or_essay,0,embryology_development,anatomy;embryology;evolution,"Anatomy, Comparative; Embryology, Human; Evolution; Human beings; Origin",,cu31924024755187,https://www.biodiversitylibrary.org/item/118749,https://www.biodiversitylibrary.org/itemtext/118749,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57740,1870_1889
BHL,118783,57767,The diseases of animals; a book of brief and popular advice on the care and the common ailments of farm animals,"Mayo, Nelson S. (Nelson Slater), 1866-1958",ENG,1917,1910_1919,popular_or_essay,0,general_or_unknown,animal;animals,Domestic animals; Veterinary medicine,,cu31924097635498,https://www.biodiversitylibrary.org/item/118783,https://www.biodiversitylibrary.org/itemtext/118783,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57767,1910_1929
BHL,118785,57769,"Diseases of metabolism and of the blood, animal parasites, toxicology","Cabot, Richard C. (Richard Clarke), 1868-1939; Salinger, Julius L. (Julius Lincoln)",ENG,1909,1900_1909,monograph_or_book,0,general_or_unknown,animal,Blood; Diseases; Disorders; Constitutional diseases; Medical parasitology; Metabolism; Poisons,,cu31924000242358,https://www.biodiversitylibrary.org/item/118785,https://www.biodiversitylibrary.org/itemtext/118785,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57769,1890_1909
BHL,118809,57788,Darwinism and the problems of life; a study of familiar animal life,"Guenther, Konrad, 1874-1955; Guenther, Konrad, 1874-1955; McCabe, Joseph, 1867-1955; Godman, Frederick Du Cane, 1834-1919; Cowan & Co.,",ENG,1906,1900_1909,monograph_or_book,0,evolution_adaptation,animal;evolution,Evolution,,cu31924003052598,https://www.biodiversitylibrary.org/item/118809,https://www.biodiversitylibrary.org/itemtext/118809,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57788,1890_1909
BHL,118855,54676,The American natural history; a foundation of useful knowledge of the higher animals of North America,"Hornaday, William T. (William Temple), 1854-1937",ENG,1914,1910_1919,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history,North America; Natural history,v.1 (1914),cu31924078916651,https://www.biodiversitylibrary.org/item/118855,https://www.biodiversitylibrary.org/itemtext/118855,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54676,1910_1929
BHL,118893,57858,"A revolution in egg production, being an exposition of practical, tested and successful methods for continuous laying","Newell, George Griffiths, 1863-",ENG,1916,1910_1919,monograph_or_book,0,evolution_adaptation,evolution,Eggs; Production,,cu31924003181710,https://www.biodiversitylibrary.org/item/118893,https://www.biodiversitylibrary.org/itemtext/118893,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57858,1910_1929
BHL,124543,61215,The variation of animals and plants under domestication,"Darwin, Charles, 1809-1882",ENG,1868,1860_1869,monograph_or_book,0,natural_history_ecology_behavior,animal;animals,,1,NHM_UK_L_2631475001,https://www.biodiversitylibrary.org/item/124543,https://www.biodiversitylibrary.org/itemtext/124543,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,61215,1850_1869
BHL,124866,61421,"The origin of species by means of natural selection; or, The preservation of favored races in the struggle for life","Darwin, Charles, 1809-1882",ENG,1909,1900_1909,monograph_or_book,0,evolution_adaptation,evolution,Evolution; Natural selection,,cu31924052394107,https://www.biodiversitylibrary.org/item/124866,https://www.biodiversitylibrary.org/itemtext/124866,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,61421,1890_1909
BHL,117922,57055,"The naturalist's assistant; a hand-book for the collector and student, with bibliography of fifteen hundred works necessary for the systematic zoölogist","Kingsley, J. S. (John Sterling), 1854-1929; Boston Stereotype Foundry,",ENG,1882,1880_1889,monograph_or_book,0,general_or_unknown,zoology,Collection and preservation; Laboratory manuals; Specimens; Zoology; Zoological specimens,,cu31924003004771,https://www.biodiversitylibrary.org/item/117922,https://www.biodiversitylibrary.org/itemtext/117922,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57055,1870_1889
BHL,117923,57056,Evolution and adaptation,"Morgan, Thomas Hunt, 1866-1945",ENG,1903,1900_1909,monograph_or_book,0,evolution_adaptation,adaptation;biology;evolution,"Adaptation (Biology); Adaptation, Biological; Evolution; Evolution (Biology)",,cu31924024754347,https://www.biodiversitylibrary.org/item/117923,https://www.biodiversitylibrary.org/itemtext/117923,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57056,1890_1909
BHL,117946,57077,"Field ornithology. Comprising a manual of instruction for procuring, preparing and preserving birds, and a check list of North American birds","Coues, Elliott, 1842-1899; Willie.; Etta.; Naturalists' Agency.; Estes & Lauriat.; Dodd & Mead.; Salem Press.; F. W. Putnam & Co.",ENG,1874,1870_1879,textbook_manual,0,general_or_unknown,ornithology,1874; Birds; Collection and preservation; North America,,cu31924001262926,https://www.biodiversitylibrary.org/item/117946,https://www.biodiversitylibrary.org/itemtext/117946,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57077,1870_1889
BHL,117957,57086,The naturalist in La Plata,"Hudson, W. H. (William Henry), 1841-1922",ENG,1922,1920_1929,monograph_or_book,0,natural_history_ecology_behavior,animal;zoology,Animal behavior; Argentina; Zoology,,cu31924022555019,https://www.biodiversitylibrary.org/item/117957,https://www.biodiversitylibrary.org/itemtext/117957,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57086,1910_1929
BHL,117979,57108,Contributions to Texan herpetology,"Strecker, John K. (John Kern), 1875-1933",ENG,1909,1900_1909,monograph_or_book,0,general_or_unknown,herpetology,Reptiles; Texas,,cu31924002881351,https://www.biodiversitylibrary.org/item/117979,https://www.biodiversitylibrary.org/itemtext/117979,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57108,1890_1909
BHL,118033,57153,The refutation of Darwinism; and the converse theory of development; based exclusively upon Darwin's facts and comprising qualitative and quantitative analyses of the phenomena of variation; of reversion; of correlation; of crossing; of close-interbreeding; of the reproduction of lost members; of the repair of injuries; of the reintegration of tissue; and of sexual and asexual generation,"O'Neill, T. Warren.",ENG,1880,1880_1889,monograph_or_book,0,evolution_adaptation,evolution,Evolution,,cu31924055004299,https://www.biodiversitylibrary.org/item/118033,https://www.biodiversitylibrary.org/itemtext/118033,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57153,1870_1889
BHL,118052,55605,Studies from the Morphological laboratory in the University of Cambridge. v.1-6,"University of Cambridge. Morphological laboratory.; Balfour, Francis M. (Francis Maitland), 1851-1882; Sedgwick, Adam, 1854-1913",ENG,1888,1880_1889,monograph_or_book,0,comparative_anatomy_morphology,morphology,Morphology,v.3 (1888),cu31924024759494,https://www.biodiversitylibrary.org/item/118052,https://www.biodiversitylibrary.org/itemtext/118052,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,55605,1870_1889
BHL,118078,57189,An elementary course of practical zoology,"Parker, T. Jeffery (Thomas Jeffery), 1850-1897; Parker, W. N. (William Newton), 1857-1923",ENG,1900,1900_1909,monograph_or_book,0,general_or_unknown,zoology,Zoology,,cu31924003392689,https://www.biodiversitylibrary.org/item/118078,https://www.biodiversitylibrary.org/itemtext/118078,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57189,1890_1909
BHL,118263,12092,A handbook of vertebrate dissection,"Martin, H. Newell (Henry Newell), 1848-1896; Moale, William A. (William Armistead), 1849-1905",ENG,1881,1880_1889,textbook_manual,0,general_or_unknown,zoology,Laboratory manuals; Zoology,pt.1 (1881),cu31924003015512,https://www.biodiversitylibrary.org/item/118263,https://www.biodiversitylibrary.org/itemtext/118263,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,12092,1870_1889
BHL,118279,57348,A manual of zoology,"Parker, T. Jeffery (Thomas Jeffery), 1850-1897; Haswell, William Aitcheson 1854-1925",ENG,1900,1900_1909,textbook_manual,0,general_or_unknown,zoology,Zoology,(1900),cu31924003679861,https://www.biodiversitylibrary.org/item/118279,https://www.biodiversitylibrary.org/itemtext/118279,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57348,1890_1909
BHL,118345,57408,Animal life and human progress,"Dendy, Arthur, 1865-1925; Dendy, Arthur, 1865-1925; Forbes, L. Scott; University of London. Imperial Studies Committee.; Janes, F. W.,; R. & R. Clark (Firm),",ENG,1919,1910_1919,monograph_or_book,0,general_or_unknown,animal;zoology,Human beings; Zoology,,cu31924003393307,https://www.biodiversitylibrary.org/item/118345,https://www.biodiversitylibrary.org/itemtext/118345,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57408,1910_1929
BHL,118401,49381,Animal castration,"Liautard, Alexandre François Augustin, 1835-1918",ENG,1902,1900_1909,monograph_or_book,0,general_or_unknown,animal,Castration,,cu31924056997707,https://www.biodiversitylibrary.org/item/118401,https://www.biodiversitylibrary.org/itemtext/118401,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,49381,1890_1909
BHL,118402,54692,The natural history of South Africa ...,"Fitzsimons, F. W. (Frederick William), 1875-",ENG,1920,1920_1929,monograph_or_book,0,natural_history_ecology_behavior,natural history,Mammals; South Africa,v.3 (1920),cu31924002884330,https://www.biodiversitylibrary.org/item/118402,https://www.biodiversitylibrary.org/itemtext/118402,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54692,1910_1929
BHL,122925,60404,Illustrations of ornithology,"Jardine, William, 1800-1874; Selby, Prideaux John, 1788-1867; Lear, Edward, 1812-1888; Mitford, R. C. W. (Reginald Colville William), 1839-",ENG,1826,1800_1829,monograph_or_book,0,general_or_unknown,ornithology,Arsenic compounds; Birds; Collection and preservation; Pictorial works,v.1 (1826-1835),illustrationsofo01jard,https://www.biodiversitylibrary.org/item/122925,https://www.biodiversitylibrary.org/itemtext/122925,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,60404,1800_1829
BHL,122937,60409,"History and methods of paleontological discovery. An address, delivered before the American Association for the Advancement of Science, at Saratoga, N. Y., August 28, 1879","Marsh, Othniel Charles, 1831-1899; American Association for the Advancement of Science.",ENG,1879,1870_1879,monograph_or_book,0,paleontology,paleontology,Paleontology,,historymethodsof00mars,https://www.biodiversitylibrary.org/item/122937,https://www.biodiversitylibrary.org/itemtext/122937,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,60409,1870_1889
BHL,118877,57842,"Mostly mammals, zoological essays","Lydekker, Richard, 1849-1915",ENG,1903,1900_1909,popular_or_essay,0,general_or_unknown,zoology,Mammals; Zoology,,cu31924002886509,https://www.biodiversitylibrary.org/item/118877,https://www.biodiversitylibrary.org/itemtext/118877,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57842,1890_1909
BHL,119045,57942,"A morphological study of the flower and embryo of the wild oat, Avena fatua L","Cannon, William Austin, 1870-1958",ENG,1900,1900_1909,monograph_or_book,0,embryology_development,embryology,Oats; Plant embryology; Wild oat,,morphologicalstu00cann,https://www.biodiversitylibrary.org/item/119045,https://www.biodiversitylibrary.org/itemtext/119045,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57942,1890_1909
BHL,118690,57686,Organism and environment as illustrated by the physiology of breathing,"Haldane, J. S. (John Scott), 1860-1936",ENG,1917,1910_1919,monograph_or_book,0,physiology,adaptation;biology;physiology,Adaptation (Biology); Respiration,,cu31924000503544,https://www.biodiversitylibrary.org/item/118690,https://www.biodiversitylibrary.org/itemtext/118690,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57686,1910_1929
BHL,118753,57744,The tailless batrachians of Europe,"Boulenger, George Albert 1858-1937; Ray Society.",ENG,1897,1890_1899,monograph_or_book,0,taxonomy_systematics,classification,Amphibians; Classification; Europe; Frogs,,cu31924000414775,https://www.biodiversitylibrary.org/item/118753,https://www.biodiversitylibrary.org/itemtext/118753,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57744,1890_1909
BHL,118861,57830,"Cope papers, 1871-[1897","Cope, E. D. (Edward Drinker), 1840-1897",ENG,1871,1870_1879,monograph_or_book,0,paleontology,paleontology;zoology,Paleontology; Zoology,,cu31924072675469,https://www.biodiversitylibrary.org/item/118861,https://www.biodiversitylibrary.org/itemtext/118861,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57830,1870_1889
BHL,132951,66025,"American spiders and their spinning work. A natural history of the orbweaving spiders of the United States, with special regard to their industry and habits","McCook, Henry C. (Henry Christopher), 1837-1911",ENG,1889,1880_1889,monograph_or_book,0,natural_history_ecology_behavior,natural history,Spiders,2,CUbiodiversity1121211-9810,https://www.biodiversitylibrary.org/item/132951,https://www.biodiversitylibrary.org/itemtext/132951,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,66025,1870_1889
BHL,117349,13149,The origin of floral structures through insect and other agencies,"Henslow, George, 1835-1925",ENG,1888,1880_1889,monograph_or_book,0,comparative_anatomy_morphology,evolution;morphology,Fertilization; Fertilization of plants; Evolution; Flowers; Insect-plant relationships; Morphology; Plants; Variation,,cu31924073971867,https://www.biodiversitylibrary.org/item/117349,https://www.biodiversitylibrary.org/itemtext/117349,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,13149,1870_1889
BHL,117356,13369,On the serpents of New York; with a notice of a species not hitherto included in the fauna of the state,"Baird, Spencer Fullerton, 1823-1887",ENG,1854,1850_1859,monograph_or_book,0,taxonomy_systematics,fauna,New York; Snakes,,cu31924002886939,https://www.biodiversitylibrary.org/item/117356,https://www.biodiversitylibrary.org/itemtext/117356,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,13369,1850_1869
BHL,117439,56636,Practical anatomy of the rabbit : an elementary laboratory textbook in mammalian anatomy,"Bensley, B. A. (Benjamin Arthur), 1875-1934",ENG,1921,1920_1929,textbook_manual,0,comparative_anatomy_morphology,anatomy,"Anatomy, Comparative; Rabbits",,cu31924024783015,https://www.biodiversitylibrary.org/item/117439,https://www.biodiversitylibrary.org/itemtext/117439,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56636,1910_1929
BHL,117456,56653,"The dry-fly man's handbook; a complete manual, including The fisherman's entomology and the making and management of a fishery","Halford, Frederic M. (Frederic Michael), 1844-1914",ENG,1913,1910_1919,textbook_manual,0,general_or_unknown,entomology,Fly casting; Fish-culture; Insects,,cu31924003437765,https://www.biodiversitylibrary.org/item/117456,https://www.biodiversitylibrary.org/itemtext/117456,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56653,1910_1929
BHL,117464,56658,The primary factors of organic evolution,"Cope, E. D. (Edward Drinker), 1840-1897; Open Court Publishing Company.",ENG,1904,1900_1909,monograph_or_book,0,evolution_adaptation,evolution,Evolution,,cu31924003061979,https://www.biodiversitylibrary.org/item/117464,https://www.biodiversitylibrary.org/itemtext/117464,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56658,1890_1909
BHL,117504,56693,The comparative anatomy of the domesticated animals,"Chauveau, A. (Auguste), 1827-1917; Arloing, S. 1846-1911; Arloing, Saturnin, 1846-1911; Fleming, George, 1833-1901",ENG,1886,1880_1889,monograph_or_book,0,comparative_anatomy_morphology,anatomy;animal;animals;comparative anatomy,Bookplates (Provenance); Veterinary anatomy,,cu31924000012389,https://www.biodiversitylibrary.org/item/117504,https://www.biodiversitylibrary.org/itemtext/117504,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56693,1870_1889
