work_id,period_bin,subfield,n_rows,all_n,all_divine_teleology,all_non_divine_teleology,all_internal_essence,whole_n,whole_divine_teleology,whole_non_divine_teleology,whole_internal_essence,part_n,part_divine_teleology,part_non_divine_teleology,part_internal_essence
1832,1850_1869,taxonomy_systematics,585,199,8,49,142,117,6,27,84,82,2,22,58
1858,1830_1849,embryology_development,752,272,0,68,204,129,0,29,100,143,0,39,104
1879,1890_1909,general_or_unknown,348,4,0,3,1,3,0,3,0,1,0,0,1
1889,1870_1889,embryology_development,146,18,0,1,17,9,0,1,8,9,0,0,9
1890,1910_1929,general_or_unknown,362,23,0,19,4,12,0,10,2,11,0,9,2
1891,1870_1889,general_or_unknown,686,118,0,111,7,16,0,14,2,102,0,97,5
95127,1830_1849,taxonomy_systematics,85,0,0,0,0,0,0,0,0,0,0,0,0
95424,1870_1889,comparative_anatomy_morphology,90,29,0,4,25,2,0,0,2,27,0,4,23
96198,1870_1889,taxonomy_systematics,198,45,0,25,20,13,0,7,6,32,0,18,14
1927,1890_1909,embryology_development,48,11,0,7,4,9,0,5,4,2,0,2,0
1934,1910_1929,natural_history_ecology_behavior,1200,306,2,270,34,98,0,94,4,208,2,176,30
96956,1870_1889,natural_history_ecology_behavior,1200,65,0,56,9,13,0,12,1,52,0,44,8
97204,1800_1829,natural_history_ecology_behavior,2802,256,14,211,31,73,5,63,5,183,9,148,26
4789,1830_1849,comparative_anatomy_morphology,492,118,1,44,73,50,1,13,36,68,0,31,37
98164,1870_1889,physiology,83,44,0,18,26,3,0,2,1,41,0,16,25
98378,1890_1909,natural_history_ecology_behavior,455,17,0,17,0,4,0,4,0,13,0,13,0
98397,1910_1929,general_or_unknown,45,1,0,1,0,0,0,0,0,1,0,1,0
1980,1910_1929,evolution_adaptation,556,169,0,87,82,87,0,43,44,82,0,44,38
98554,1890_1909,natural_history_ecology_behavior,2858,115,0,75,40,33,0,29,4,82,0,46,36
41463,1830_1849,taxonomy_systematics,8400,2252,1,958,1293,346,1,169,176,1906,0,789,1117
99116,1850_1869,natural_history_ecology_behavior,959,123,0,86,37,52,0,38,14,71,0,48,23
99586,1850_1869,embryology_development,89,4,0,0,4,2,0,0,2,2,0,0,2
99621,1870_1889,taxonomy_systematics,1200,556,0,251,305,139,0,60,79,417,0,191,226
99672,1870_1889,comparative_anatomy_morphology,1200,270,0,73,197,33,0,12,21,237,0,61,176
99924,1890_1909,comparative_anatomy_morphology,19,1,0,0,1,0,0,0,0,1,0,0,1
99930,1800_1829,comparative_anatomy_morphology,1070,128,1,101,26,18,0,16,2,110,1,85,24
99932,1870_1889,general_or_unknown,1082,62,1,59,2,18,0,17,1,44,1,42,1
99946,1850_1869,natural_history_ecology_behavior,809,81,0,44,37,46,0,20,26,35,0,24,11
100003,1870_1889,general_or_unknown,1200,19,0,14,5,11,0,8,3,8,0,6,2
2010,1870_1889,comparative_anatomy_morphology,334,39,0,13,26,11,0,1,10,28,0,12,16
100073,1830_1849,embryology_development,268,10,0,3,7,6,0,1,5,4,0,2,2
100075,1830_1849,embryology_development,198,10,0,1,9,8,0,1,7,2,0,0,2
100110,1850_1869,embryology_development,10,0,0,0,0,0,0,0,0,0,0,0,0
100224,1830_1849,embryology_development,17,2,0,0,2,2,0,0,2,0,0,0,0
100229,1890_1909,general_or_unknown,441,38,0,26,12,10,0,9,1,28,0,17,11
100403,1870_1889,paleontology,6,2,0,0,2,0,0,0,0,2,0,0,2
100631,1870_1889,paleontology,1200,58,0,38,20,34,0,25,9,24,0,13,11
100728,1870_1889,general_or_unknown,1200,77,0,52,25,51,0,37,14,26,0,15,11
100738,1890_1909,natural_history_ecology_behavior,3285,222,0,38,184,44,0,15,29,178,0,23,155
100745,1890_1909,natural_history_ecology_behavior,4800,91,0,12,79,2,0,2,0,89,0,10,79
100754,1870_1889,general_or_unknown,107,3,0,3,0,1,0,1,0,2,0,2,0
100755,1870_1889,natural_history_ecology_behavior,2400,71,0,24,47,4,0,4,0,67,0,20,47
100761,1870_1889,comparative_anatomy_morphology,947,332,0,142,190,54,0,22,32,278,0,120,158
100786,1890_1909,evolution_adaptation,1836,341,1,217,123,238,0,130,108,103,1,87,15
100793,1890_1909,general_or_unknown,859,308,0,175,133,46,0,22,24,262,0,153,109
100797,1890_1909,natural_history_ecology_behavior,1200,54,0,10,44,7,0,4,3,47,0,6,41
100813,1870_1889,paleontology,515,14,0,13,1,6,0,6,0,8,0,7,1
100814,1870_1889,general_or_unknown,2400,153,0,100,53,72,0,54,18,81,0,46,35
100849,1830_1849,physiology,132,13,0,1,12,3,0,0,3,10,0,1,9
100851,1830_1849,embryology_development,73,19,2,0,17,11,1,0,10,8,1,0,7
100871,1870_1889,general_or_unknown,216,8,0,4,4,7,0,3,4,1,0,1,0
100872,1890_1909,evolution_adaptation,122,54,0,10,44,5,0,1,4,49,0,9,40
101101,1870_1889,general_or_unknown,1049,67,0,66,1,51,0,50,1,16,0,16,0
101407,1870_1889,general_or_unknown,1200,463,0,237,226,136,0,69,67,327,0,168,159
101478,1870_1889,comparative_anatomy_morphology,315,0,0,0,0,0,0,0,0,0,0,0,0
101537,1870_1889,comparative_anatomy_morphology,971,159,0,53,106,15,0,6,9,144,0,47,97
101554,1870_1889,general_or_unknown,1200,106,2,94,10,66,2,58,6,40,0,36,4
101595,1870_1889,general_or_unknown,143,16,0,16,0,10,0,10,0,6,0,6,0
210584,1910_1929,embryology_development,902,53,0,21,32,20,0,8,12,33,0,13,20
101720,1830_1849,natural_history_ecology_behavior,272,20,0,18,2,9,0,9,0,11,0,9,2
101746,1890_1909,general_or_unknown,87,2,0,1,1,2,0,1,1,0,0,0,0
2048,1890_1909,embryology_development,30,3,0,1,2,0,0,0,0,3,0,1,2
101795,1800_1829,natural_history_ecology_behavior,73,13,0,13,0,9,0,9,0,4,0,4,0
2049,1870_1889,general_or_unknown,598,63,0,38,25,25,0,16,9,38,0,22,16
101823,1890_1909,embryology_development,1200,323,0,83,240,141,0,31,110,182,0,52,130
2050,1910_1929,comparative_anatomy_morphology,122,5,0,2,3,4,0,1,3,1,0,1,0
101877,1850_1869,general_or_unknown,1200,83,3,80,0,46,0,46,0,37,3,34,0
101913,1850_1869,physiology,67,22,0,22,0,1,0,1,0,21,0,21,0
2052,1850_1869,natural_history_ecology_behavior,1175,289,28,152,109,122,18,55,49,167,10,97,60
101948,1800_1829,general_or_unknown,9,0,0,0,0,0,0,0,0,0,0,0,0
44848,1800_1829,general_or_unknown,2400,408,0,191,217,82,0,43,39,326,0,148,178
101985,1870_1889,general_or_unknown,261,22,1,19,2,7,0,7,0,15,1,12,2
101987,1890_1909,evolution_adaptation,161,41,0,19,22,4,0,0,4,37,0,19,18
102084,1850_1869,physiology,1200,231,0,192,39,102,0,88,14,129,0,104,25
102120,1830_1849,taxonomy_systematics,410,43,4,26,13,30,3,17,10,13,1,9,3
10304,1890_1909,embryology_development,1200,139,0,71,68,52,0,22,30,87,0,49,38
2063,1830_1849,general_or_unknown,1200,419,0,252,167,133,0,83,50,286,0,169,117
102216,1890_1909,general_or_unknown,97,8,0,8,0,1,0,1,0,7,0,7,0
102272,1870_1889,general_or_unknown,221,8,0,4,4,7,0,3,4,1,0,1,0
102302,1850_1869,natural_history_ecology_behavior,2400,511,8,408,95,159,4,133,22,352,4,275,73
102741,1800_1829,taxonomy_systematics,673,88,2,82,4,14,0,14,0,74,2,68,4
102754,1870_1889,embryology_development,1200,252,0,96,156,115,0,42,73,137,0,54,83
102765,1870_1889,taxonomy_systematics,1200,518,0,239,279,121,0,56,65,397,0,183,214
102775,1870_1889,comparative_anatomy_morphology,1200,485,0,164,321,114,0,37,77,371,0,127,244
2068,1890_1909,evolution_adaptation,1186,239,0,122,117,80,0,37,43,159,0,85,74
102792,1870_1889,comparative_anatomy_morphology,1200,682,2,476,204,127,0,76,51,555,2,400,153
102793,1870_1889,paleontology,362,47,0,29,18,0,0,0,0,47,0,29,18
102817,1870_1889,comparative_anatomy_morphology,1200,214,0,110,104,79,0,37,42,135,0,73,62
102832,1800_1829,evolution_adaptation,1200,176,1,170,5,81,1,80,0,95,0,90,5
102833,1850_1869,evolution_adaptation,299,26,0,6,20,0,0,0,0,26,0,6,20
102843,1890_1909,embryology_development,591,80,0,21,59,17,0,4,13,63,0,17,46
103110,1800_1829,comparative_anatomy_morphology,107,48,11,22,15,15,4,7,4,33,7,15,11
2079,1830_1849,natural_history_ecology_behavior,5928,271,1,121,149,59,0,46,13,212,1,75,136
103115,1830_1849,embryology_development,150,14,0,1,13,3,0,0,3,11,0,1,10
103118,1850_1869,comparative_anatomy_morphology,21,4,0,3,1,0,0,0,0,4,0,3,1
103120,1850_1869,general_or_unknown,42,0,0,0,0,0,0,0,0,0,0,0,0
103143,1850_1869,comparative_anatomy_morphology,362,137,0,28,109,24,0,4,20,113,0,24,89
2090,1870_1889,general_or_unknown,2400,202,0,167,35,124,0,108,16,78,0,59,19
2091,1800_1829,physiology,2040,275,6,216,53,98,2,79,17,177,4,137,36
2092,1870_1889,evolution_adaptation,2245,284,0,237,47,115,0,97,18,169,0,140,29
2093,1830_1849,natural_history_ecology_behavior,884,118,9,66,43,24,5,12,7,94,4,54,36
61554,1890_1909,paleontology,2400,466,0,103,363,58,0,14,44,408,0,89,319
2095,1870_1889,evolution_adaptation,2189,281,0,241,40,106,0,91,15,175,0,150,25
103293,1870_1889,general_or_unknown,1200,84,0,57,27,57,0,35,22,27,0,22,5
2100,1910_1929,paleontology,1200,253,0,52,201,63,0,13,50,190,0,39,151
2106,1870_1889,evolution_adaptation,1200,228,1,184,43,100,1,83,16,128,0,101,27
2109,1890_1909,evolution_adaptation,1182,161,2,139,20,91,1,74,16,70,1,65,4
2112,1870_1889,evolution_adaptation,986,155,0,121,34,59,0,46,13,96,0,75,21
103700,1890_1909,embryology_development,1200,312,0,98,214,133,0,29,104,179,0,69,110
103821,1850_1869,taxonomy_systematics,26,0,0,0,0,0,0,0,0,0,0,0,0
11627,1890_1909,general_or_unknown,2842,189,0,33,156,55,0,14,41,134,0,19,115
104056,1890_1909,general_or_unknown,1200,535,0,324,211,127,0,80,47,408,0,244,164
104060,1870_1889,comparative_anatomy_morphology,60,11,0,1,10,10,0,1,9,1,0,0,1
2129,1830_1849,general_or_unknown,666,81,0,41,40,24,0,8,16,57,0,33,24
171559,1800_1829,taxonomy_systematics,5896,601,5,199,397,73,2,45,26,528,3,154,371
106307,1800_1829,comparative_anatomy_morphology,4800,1294,0,762,532,197,0,105,92,1097,0,657,440
104502,1800_1829,paleontology,1200,196,17,131,48,91,12,60,19,105,5,71,29
104519,1800_1829,general_or_unknown,983,39,0,39,0,15,0,15,0,24,0,24,0
104530,1800_1829,general_or_unknown,869,63,0,55,8,22,0,21,1,41,0,34,7
3766,1800_1829,natural_history_ecology_behavior,547,92,3,60,29,19,1,18,0,73,2,42,29
104574,1800_1829,general_or_unknown,1060,57,2,30,25,7,0,5,2,50,2,25,23
104579,1850_1869,natural_history_ecology_behavior,1200,163,0,84,79,76,0,35,41,87,0,49,38
104588,1870_1889,general_or_unknown,1200,20,0,20,0,17,0,17,0,3,0,3,0
104610,1800_1829,general_or_unknown,1156,144,2,138,4,78,2,73,3,66,0,65,1
104612,1800_1829,comparative_anatomy_morphology,1200,365,2,232,131,78,1,44,33,287,1,188,98
2151,1870_1889,embryology_development,565,52,0,13,39,14,0,2,12,38,0,11,27
104695,1890_1909,natural_history_ecology_behavior,364,30,0,23,7,9,0,8,1,21,0,15,6
104696,1890_1909,natural_history_ecology_behavior,370,30,0,21,9,10,0,8,2,20,0,13,7
104725,1800_1829,paleontology,1200,225,21,195,9,126,13,108,5,99,8,87,4
104741,1800_1829,paleontology,1200,285,29,235,21,126,15,104,7,159,14,131,14
104756,1870_1889,natural_history_ecology_behavior,38,0,0,0,0,0,0,0,0,0,0,0,0
2156,1800_1829,paleontology,1200,80,0,35,45,15,0,9,6,65,0,26,39
2158,1870_1889,comparative_anatomy_morphology,1200,431,0,204,227,151,0,61,90,280,0,143,137
104963,1890_1909,general_or_unknown,1200,376,0,185,191,122,0,56,66,254,0,129,125
2162,1870_1889,evolution_adaptation,1200,170,0,144,26,66,0,56,10,104,0,88,16
104989,1890_1909,general_or_unknown,1200,399,0,204,195,101,0,56,45,298,0,148,150
104990,1800_1829,physiology,1074,189,5,121,63,64,1,33,30,125,4,88,33
2164,1890_1909,general_or_unknown,1200,54,0,5,49,6,0,3,3,48,0,2,46
105128,1910_1929,natural_history_ecology_behavior,1200,12,0,12,0,7,0,7,0,5,0,5,0
105343,1830_1849,physiology,930,78,0,57,21,45,0,33,12,33,0,24,9
105365,1850_1869,embryology_development,854,209,0,118,91,122,0,57,65,87,0,61,26
105381,1870_1889,comparative_anatomy_morphology,1200,94,0,79,15,52,0,48,4,42,0,31,11
2173,1870_1889,general_or_unknown,69,9,0,7,2,4,0,4,0,5,0,3,2
105633,1850_1869,evolution_adaptation,357,85,1,44,40,18,1,13,4,67,0,31,36
105638,1870_1889,comparative_anatomy_morphology,1200,75,0,31,44,22,0,10,12,53,0,21,32
105639,1870_1889,taxonomy_systematics,1200,101,0,15,86,20,0,4,16,81,0,11,70
105651,1870_1889,natural_history_ecology_behavior,1200,4,0,4,0,4,0,4,0,0,0,0,0
105744,1800_1829,paleontology,1200,317,11,182,124,83,2,49,32,234,9,133,92
105859,1800_1829,general_or_unknown,1200,103,5,57,41,24,4,14,6,79,1,43,35
105867,1850_1869,embryology_development,828,251,0,84,167,107,0,29,78,144,0,55,89
105869,1890_1909,natural_history_ecology_behavior,573,16,1,14,1,11,1,9,1,5,0,5,0
106468,1870_1889,evolution_adaptation,1200,161,0,137,24,63,0,53,10,98,0,84,14
106649,1800_1829,general_or_unknown,1200,134,8,119,7,55,6,48,1,79,2,71,6
106688,1870_1889,evolution_adaptation,1200,162,0,136,26,67,0,57,10,95,0,79,16
106755,1830_1849,paleontology,607,138,0,58,80,15,0,11,4,123,0,47,76
106794,1870_1889,comparative_anatomy_morphology,1200,284,0,72,212,25,0,8,17,259,0,64,195
20384,1890_1909,natural_history_ecology_behavior,7200,1454,6,1195,253,363,4,323,36,1091,2,872,217
106813,1830_1849,physiology,641,13,0,7,6,8,0,5,3,5,0,2,3
106815,1870_1889,comparative_anatomy_morphology,475,147,6,137,4,7,1,6,0,140,5,131,4
106817,1830_1849,physiology,490,35,0,30,5,22,0,18,4,13,0,12,1
106818,1800_1829,comparative_anatomy_morphology,1124,414,0,278,136,71,0,39,32,343,0,239,104
106829,1830_1849,comparative_anatomy_morphology,71,22,0,13,9,13,0,6,7,9,0,7,2
106830,1830_1849,physiology,199,70,0,33,37,18,0,9,9,52,0,24,28
106837,1800_1829,general_or_unknown,82,37,3,30,4,14,1,11,2,23,2,19,2
106841,1870_1889,taxonomy_systematics,1200,101,0,24,77,21,0,2,19,80,0,22,58
106842,1850_1869,taxonomy_systematics,297,41,0,17,24,1,0,0,1,40,0,17,23
106845,1890_1909,natural_history_ecology_behavior,1113,45,0,41,4,22,0,22,0,23,0,19,4
106860,1800_1829,natural_history_ecology_behavior,1027,169,4,141,24,43,0,38,5,126,4,103,19
106862,1750_1799,natural_history_ecology_behavior,261,56,0,55,1,22,0,22,0,34,0,33,1
106945,1800_1829,comparative_anatomy_morphology,1108,385,0,271,114,62,0,36,26,323,0,235,88
106950,1870_1889,comparative_anatomy_morphology,1200,442,0,198,244,151,0,65,86,291,0,133,158
106952,1800_1829,comparative_anatomy_morphology,242,26,0,18,8,1,0,1,0,25,0,17,8
106966,1870_1889,general_or_unknown,818,92,0,71,21,18,0,18,0,74,0,53,21
107131,1870_1889,evolution_adaptation,1200,160,0,134,26,62,0,55,7,98,0,79,19
107488,1870_1889,evolution_adaptation,1200,231,0,183,48,106,0,90,16,125,0,93,32
107491,1830_1849,paleontology,728,107,0,21,86,50,0,4,46,57,0,17,40
107492,1850_1869,paleontology,1200,132,0,31,101,47,0,3,44,85,0,28,57
107498,1800_1829,comparative_anatomy_morphology,196,52,0,37,15,8,0,3,5,44,0,34,10
107523,1870_1889,taxonomy_systematics,1200,521,0,222,299,147,0,63,84,374,0,159,215
107534,1870_1889,embryology_development,600,84,0,23,61,20,0,6,14,64,0,17,47
108647,1800_1829,comparative_anatomy_morphology,262,11,0,6,5,2,0,1,1,9,0,5,4
108650,1800_1829,comparative_anatomy_morphology,1046,422,0,256,166,88,0,47,41,334,0,209,125
108651,1800_1829,comparative_anatomy_morphology,1156,391,0,188,203,52,0,17,35,339,0,171,168
108652,1830_1849,physiology,958,82,0,62,20,51,0,40,11,31,0,22,9
108673,1890_1909,natural_history_ecology_behavior,299,58,0,58,0,22,0,22,0,36,0,36,0
109386,1800_1829,paleontology,1200,191,2,123,66,68,1,49,18,123,1,74,48
109828,1870_1889,general_or_unknown,253,71,0,37,34,27,0,18,9,44,0,19,25
109904,1850_1869,embryology_development,996,229,0,46,183,142,0,24,118,87,0,22,65
109907,1830_1849,physiology,646,13,0,8,5,6,0,4,2,7,0,4,3
110040,1850_1869,comparative_anatomy_morphology,1200,315,0,171,144,110,0,58,52,205,0,113,92
110098,1750_1799,natural_history_ecology_behavior,262,35,0,31,4,12,0,10,2,23,0,21,2
110099,1830_1849,paleontology,59,4,0,1,3,1,0,0,1,3,0,1,2
110102,1870_1889,natural_history_ecology_behavior,1125,8,0,6,2,2,0,2,0,6,0,4,2
110427,1830_1849,physiology,1083,164,7,71,86,26,1,11,14,138,6,60,72
110428,1850_1869,comparative_anatomy_morphology,1200,701,4,491,206,129,2,79,48,572,2,412,158
110429,1850_1869,comparative_anatomy_morphology,207,31,0,15,16,1,0,1,0,30,0,14,16
110430,1850_1869,natural_history_ecology_behavior,1200,450,1,308,141,92,0,58,34,358,1,250,107
110551,1800_1829,taxonomy_systematics,32,8,0,6,2,6,0,4,2,2,0,2,0
110760,1850_1869,comparative_anatomy_morphology,555,135,0,34,101,99,0,21,78,36,0,13,23
110763,1850_1869,natural_history_ecology_behavior,758,26,1,25,0,7,0,7,0,19,1,18,0
110764,1850_1869,natural_history_ecology_behavior,577,29,0,28,1,8,0,8,0,21,0,20,1
110765,1850_1869,natural_history_ecology_behavior,1200,301,3,185,113,93,0,52,41,208,3,133,72
110767,1870_1889,physiology,30,5,0,5,0,0,0,0,0,5,0,5,0
110768,1870_1889,comparative_anatomy_morphology,619,246,0,90,156,45,0,15,30,201,0,75,126
110811,1830_1849,comparative_anatomy_morphology,1200,785,5,559,221,141,1,77,63,644,4,482,158
110844,1830_1849,natural_history_ecology_behavior,857,189,6,92,91,99,6,34,59,90,0,58,32
110932,1830_1849,physiology,485,32,0,28,4,16,0,14,2,16,0,14,2
110936,1750_1799,general_or_unknown,2123,157,2,139,16,47,2,44,1,110,0,95,15
111581,1890_1909,general_or_unknown,321,9,0,4,5,6,0,3,3,3,0,1,2
111589,1890_1909,taxonomy_systematics,30,0,0,0,0,0,0,0,0,0,0,0,0
111603,1870_1889,general_or_unknown,1200,14,0,10,4,10,0,8,2,4,0,2,2
112230,1890_1909,physiology,369,41,0,40,1,9,0,9,0,32,0,31,1
112241,1890_1909,general_or_unknown,1200,277,0,229,48,79,0,71,8,198,0,158,40
112297,1750_1799,natural_history_ecology_behavior,61,1,0,1,0,1,0,1,0,0,0,0,0
112333,1890_1909,comparative_anatomy_morphology,991,251,6,232,13,72,3,64,5,179,3,168,8
112375,1890_1909,embryology_development,182,33,0,8,25,13,0,4,9,20,0,4,16
112962,1850_1869,general_or_unknown,1238,168,0,125,43,39,0,33,6,129,0,92,37
113210,1870_1889,general_or_unknown,137,0,0,0,0,0,0,0,0,0,0,0,0
113745,1750_1799,general_or_unknown,68,1,0,1,0,1,0,1,0,0,0,0,0
113846,1890_1909,general_or_unknown,1200,424,0,219,205,69,0,41,28,355,0,178,177
113848,1800_1829,comparative_anatomy_morphology,1045,430,0,268,162,89,0,51,38,341,0,217,124
113849,1830_1849,comparative_anatomy_morphology,1198,512,9,246,257,53,2,27,24,459,7,219,233
113850,1830_1849,comparative_anatomy_morphology,1200,590,3,319,268,161,1,76,84,429,2,243,184
113852,1830_1849,natural_history_ecology_behavior,657,321,17,225,79,109,9,72,28,212,8,153,51
113853,1830_1849,natural_history_ecology_behavior,654,337,14,307,16,96,4,89,3,241,10,218,13
113854,1800_1829,taxonomy_systematics,244,46,1,29,16,24,1,15,8,22,0,14,8
113856,1850_1869,physiology,1200,394,7,195,192,101,4,45,52,293,3,150,140
164031,1870_1889,general_or_unknown,8400,22,0,21,1,22,0,21,1,0,0,0,0
16281,1830_1849,comparative_anatomy_morphology,2869,831,2,356,473,48,0,19,29,783,2,337,444
113906,1800_1829,natural_history_ecology_behavior,886,138,2,124,12,51,1,46,4,87,1,78,8
39976,1830_1849,comparative_anatomy_morphology,6735,1574,3,710,861,243,2,125,116,1331,1,585,745
114803,1800_1829,comparative_anatomy_morphology,1150,387,0,193,194,51,0,19,32,336,0,174,162
114810,1890_1909,general_or_unknown,1200,428,0,218,210,131,0,65,66,297,0,153,144
114813,1890_1909,general_or_unknown,1200,292,0,174,118,155,0,84,71,137,0,90,47
114859,1750_1799,evolution_adaptation,292,44,0,32,12,16,0,10,6,28,0,22,6
114867,1750_1799,comparative_anatomy_morphology,1200,211,0,190,21,34,0,31,3,177,0,159,18
114876,1750_1799,taxonomy_systematics,975,228,10,209,9,68,4,64,0,160,6,145,9
114890,1800_1829,natural_history_ecology_behavior,914,209,5,192,12,94,1,93,0,115,4,99,12
114893,1800_1829,natural_history_ecology_behavior,847,133,2,126,5,43,0,42,1,90,2,84,4
29659,1870_1889,general_or_unknown,682,143,4,100,39,59,2,42,15,84,2,58,24
114909,1870_1889,general_or_unknown,451,96,2,68,26,32,0,25,7,64,2,43,19
2472,1870_1889,evolution_adaptation,1200,243,1,217,25,130,1,115,14,113,0,102,11
2473,1890_1909,general_or_unknown,421,4,0,4,0,1,0,1,0,3,0,3,0
115261,1910_1929,general_or_unknown,227,61,0,61,0,21,0,21,0,40,0,40,0
2476,1830_1849,natural_history_ecology_behavior,1200,151,6,105,40,58,5,37,16,93,1,68,24
2477,1910_1929,paleontology,990,66,0,27,39,10,0,7,3,56,0,20,36
2478,1890_1909,general_or_unknown,426,16,0,11,5,6,0,6,0,10,0,5,5
115528,1830_1849,general_or_unknown,253,42,4,34,4,27,3,21,3,15,1,13,1
115541,1890_1909,general_or_unknown,544,128,6,108,14,74,3,59,12,54,3,49,2
9889,1910_1929,natural_history_ecology_behavior,816,273,0,129,144,70,0,43,27,203,0,86,117
115564,1750_1799,physiology,134,33,1,21,11,23,1,14,8,10,0,7,3
115598,1890_1909,natural_history_ecology_behavior,867,75,0,59,16,38,0,31,7,37,0,28,9
115620,1850_1869,natural_history_ecology_behavior,1200,135,1,128,6,40,0,39,1,95,1,89,5
23952,1890_1909,physiology,1175,365,0,165,200,89,0,38,51,276,0,127,149
115652,1890_1909,natural_history_ecology_behavior,677,32,0,31,1,14,0,14,0,18,0,17,1
115669,1800_1829,taxonomy_systematics,20,4,0,3,1,2,0,2,0,2,0,1,1
115683,1830_1849,comparative_anatomy_morphology,1200,506,8,246,252,48,2,25,21,458,6,221,231
2490,1910_1929,natural_history_ecology_behavior,1200,37,0,18,19,13,0,9,4,24,0,9,15
153666,1750_1799,natural_history_ecology_behavior,2371,144,20,105,19,34,8,24,2,110,12,81,17
115744,1870_1889,paleontology,2400,161,0,82,79,90,0,55,35,71,0,27,44
115747,1890_1909,general_or_unknown,845,121,1,110,10,55,0,50,5,66,1,60,5
115769,1890_1909,general_or_unknown,412,109,1,85,23,36,0,22,14,73,1,63,9
115788,1870_1889,general_or_unknown,608,140,0,116,24,38,0,32,6,102,0,84,18
115840,1890_1909,comparative_anatomy_morphology,1200,310,0,145,165,55,0,27,28,255,0,118,137
115863,1850_1869,paleontology,29,1,0,1,0,0,0,0,0,1,0,1,0
115874,1800_1829,physiology,134,84,1,44,39,30,0,16,14,54,1,28,25
2497,1910_1929,paleontology,171,12,0,3,9,4,0,1,3,8,0,2,6
115982,1800_1829,taxonomy_systematics,1104,265,13,227,25,91,7,79,5,174,6,148,20
115988,1870_1889,physiology,179,18,0,7,11,0,0,0,0,18,0,7,11
116018,1870_1889,general_or_unknown,275,29,2,21,6,9,1,6,2,20,1,15,4
116036,1890_1909,natural_history_ecology_behavior,691,186,0,182,4,123,0,121,2,63,0,61,2
116046,1870_1889,comparative_anatomy_morphology,1200,407,0,68,339,27,0,6,21,380,0,62,318
116047,1830_1849,general_or_unknown,974,152,8,137,7,64,1,62,1,88,7,75,6
116052,1750_1799,comparative_anatomy_morphology,133,41,1,25,15,27,1,18,8,14,0,7,7
8433,1850_1869,taxonomy_systematics,1200,266,9,248,9,140,4,135,1,126,5,113,8
2507,1890_1909,paleontology,1200,52,0,6,46,8,0,2,6,44,0,4,40
116595,1870_1889,general_or_unknown,1200,302,5,266,31,77,1,67,9,225,4,199,22
116655,1850_1869,general_or_unknown,1197,245,4,218,23,61,2,56,3,184,2,162,20
116753,1850_1869,embryology_development,103,10,1,1,8,8,1,1,6,2,0,0,2
117007,1910_1929,paleontology,9,0,0,0,0,0,0,0,0,0,0,0,0
13969,1850_1869,paleontology,663,11,0,1,10,1,0,0,1,10,0,1,9
117695,1800_1829,natural_history_ecology_behavior,172,39,0,33,6,13,0,11,2,26,0,22,4
118057,1800_1829,general_or_unknown,17,4,0,4,0,0,0,0,0,4,0,4,0
118073,1800_1829,general_or_unknown,31,0,0,0,0,0,0,0,0,0,0,0,0
118563,1800_1829,natural_history_ecology_behavior,619,46,0,45,1,16,0,16,0,30,0,29,1
118572,1870_1889,general_or_unknown,192,8,0,6,2,5,0,3,2,3,0,3,0
118574,1800_1829,general_or_unknown,479,78,0,65,13,3,0,3,0,75,0,62,13
118582,1750_1799,natural_history_ecology_behavior,868,88,2,62,24,54,2,38,14,34,0,24,10
118590,1800_1829,comparative_anatomy_morphology,340,96,1,91,4,19,0,19,0,77,1,72,4
118611,1830_1849,comparative_anatomy_morphology,969,355,11,145,199,12,0,4,8,343,11,141,191
118650,1850_1869,general_or_unknown,28,0,0,0,0,0,0,0,0,0,0,0,0
118657,1870_1889,comparative_anatomy_morphology,247,76,0,41,35,7,0,1,6,69,0,40,29
99574,1850_1869,general_or_unknown,1200,321,4,218,99,108,2,68,38,213,2,150,61
118872,1890_1909,natural_history_ecology_behavior,517,126,0,54,72,48,0,22,26,78,0,32,46
118890,1910_1929,general_or_unknown,418,154,0,98,56,18,0,12,6,136,0,86,50
2775,1910_1929,general_or_unknown,749,279,0,145,134,78,0,44,34,201,0,101,100
118970,1910_1929,taxonomy_systematics,1200,10,0,1,9,0,0,0,0,10,0,1,9
118976,1890_1909,comparative_anatomy_morphology,90,0,0,0,0,0,0,0,0,0,0,0,0
119051,1870_1889,comparative_anatomy_morphology,352,56,0,14,42,12,0,5,7,44,0,9,35
27148,1890_1909,taxonomy_systematics,842,346,0,231,115,42,0,31,11,304,0,200,104
119063,1890_1909,taxonomy_systematics,12,0,0,0,0,0,0,0,0,0,0,0,0
119070,1910_1929,paleontology,788,149,0,63,86,34,0,20,14,115,0,43,72
1241,1870_1889,natural_history_ecology_behavior,3600,766,4,636,126,185,2,177,6,581,2,459,120
119225,1850_1869,general_or_unknown,12,0,0,0,0,0,0,0,0,0,0,0,0
119404,1870_1889,natural_history_ecology_behavior,329,5,0,5,0,3,0,3,0,2,0,2,0
119407,1910_1929,general_or_unknown,1200,311,0,209,102,100,0,76,24,211,0,133,78
119435,1890_1909,taxonomy_systematics,1,0,0,0,0,0,0,0,0,0,0,0,0
119693,1830_1849,natural_history_ecology_behavior,603,31,0,20,11,7,0,6,1,24,0,14,10
119699,1800_1829,paleontology,244,17,0,2,15,6,0,0,6,11,0,2,9
