source,identifier,title,creators,year,collections,item_text_url,work_key
IA,bim_eighteenth-century_the-natural-history-of-f_1781,The natural history of four-footed beasts. By T. Teltruth. Embellished with curious cuts. 1781,,1781,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-f_1781/bim_eighteenth-century_the-natural-history-of-f_1781_djvu.txt,|natural history of four footed beasts by t
IA,10231718bsb,History of quadrupeds. 2,"Pennant, Thomas",1781,german-online-libraries;booksbylanguage_german;booksbylanguage,https://archive.org/download/10231718bsb/10231718bsb_djvu.txt,pennant|history of quadrupeds 2
IA,paper-doi-10_1098_rstl_1781_0055,"Experiments on the Power That Animals, When Placed in Certain Circumstances, Possess of Producing Cold. By Adair Crawford, M. D.; Communicated by Sir Joseph Banks, Bart. P. R. S.",A. Crawford; J. Banks,1781,paper_doi_mirrored_texts;journals,https://archive.org/download/paper-doi-10_1098_rstl_1781_0055/paper-doi-10_1098_rstl_1781_0055_djvu.txt,acrawfordjbanks|experiments on the power that animals when placed
IA,bim_eighteenth-century_select-dissertations-fro_1781,"Select dissertations from the Amœnitates academicæ, a supplement to Mr. Stillingfleet's tracts relating to natural history. Translated by the Rev. F.J. Brand, M.A. In two volumes. Volume I. 1781",,1781,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_select-dissertations-fro_1781/bim_eighteenth-century_select-dissertations-fro_1781_djvu.txt,|select dissertations from the am nitates academic a
IA,paper-doi-10_1098_rstl_1781_0058,"An Account of Some Thermometrical Experiments; Containing, I. Experiments Relating to the Cold Produced by the Evaporation of Various Fluids, with a Method of Purifying Ether. II. Experiments Relating to the Expansion of Mercury. III. Description of a Thermometrical Barometer. By Tiberius Cavallo, F. R. S. Who Was Nominated by the President and Council to Prosecute Discoveries in Natural History, Pursuant to the Will of the Late Henry Baker, Esq. F. R. S.",T. Cavallo,1781,paper_doi_mirrored_texts;journals,https://archive.org/download/paper-doi-10_1098_rstl_1781_0058/paper-doi-10_1098_rstl_1781_0058_djvu.txt,tcavallo|account of some thermometrical experiments containing i experiments
IA,paper-doi-10_1098_rstl_1781_0048,"Natural History of the Insect Which Produces the Gum Lacca. By Mr. James Kerr, of Patna; Communicated by Sir Joseph Banks, P. R. S.",J. Kerr; J. Banks,1781,paper_doi_mirrored_texts;journals,https://archive.org/download/paper-doi-10_1098_rstl_1781_0048/paper-doi-10_1098_rstl_1781_0048_djvu.txt,jkerrjbanks|natural history of the insect which produces the
IA,bim_eighteenth-century_synopsis-of-quadrupeds_pennant-thomas_1781_1,[Synopsis of quadrupeds]. History of quadrupeds ... 1781: Vol 1,"Pennant, Thomas.",1781,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_synopsis-of-quadrupeds_pennant-thomas_1781_1/bim_eighteenth-century_synopsis-of-quadrupeds_pennant-thomas_1781_1_djvu.txt,pennant|history of quadrupeds 1781 vol 1
IA,paper-doi-10_1098_rstl_1781_0003,"Natural History and Description of the Tyger-Cat of the Cape of Good Hope. By John Reinhold Forster, LL.D. F. R. and A. S.",J. R. Forster,1781,paper_doi_mirrored_texts;journals,https://archive.org/download/paper-doi-10_1098_rstl_1781_0003/paper-doi-10_1098_rstl_1781_0003_djvu.txt,jrforster|natural history and description of the tyger cat
IA,bim_eighteenth-century_the-anatomy-of-the-human_monro-alexander-md-f_1782,"The anatomy of the human bones, nerves, and lacteal sac and duct. By Alexander Monro, senior, ... A new edition. To which is added, An essay on comparative anatomy. 1782","Monro, Alexander M.D., First of the Name.",1782,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-anatomy-of-the-human_monro-alexander-md-f_1782/bim_eighteenth-century_the-anatomy-of-the-human_monro-alexander-md-f_1782_djvu.txt,monro|anatomy of the human bones nerves and lacteal
IA,11348831bsb,"A general synopsis of birds. 1,2","Latham, John",1782,german-online-libraries;booksbylanguage_german;booksbylanguage,https://archive.org/download/11348831bsb/11348831bsb_djvu.txt,latham|general synopsis of birds 1 2
IA,bim_eighteenth-century_an-exposition-of-english_harris-moses_1782,"An exposition of English insects including the several classes of Neuroptera, Hymenoptera, & Diptera, or bees, flies, & libelullæ Exhibiting on 51 copper plates near 500 figures, accurately drawn, & highly finished in colours, ... By Moses Harris, ... 1782","Harris, Moses.",1782,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_an-exposition-of-english_harris-moses_1782/bim_eighteenth-century_an-exposition-of-english_harris-moses_1782_djvu.txt,harris|exposition of english insects including the several classes
IA,11348833bsb,"A general synopsis of birds. 2,2","Latham, John",1783,german-online-libraries;booksbylanguage_german;booksbylanguage,https://archive.org/download/11348833bsb/11348833bsb_djvu.txt,latham|general synopsis of birds 2 2
IA,10030549bsb,John Physiophilus specimen of the natural history of the various orders of Monks,"Born, Ignaz von",1783,german-online-libraries;booksbylanguage_german;booksbylanguage,https://archive.org/download/10030549bsb/10030549bsb_djvu.txt,born|john physiophilus specimen of the natural history of
IA,bim_eighteenth-century_a-tour-to-cheltenham-spa_moreau-simeon_1783,"A tour to Cheltenham Spa; or, Gloucestershire display'd. Containing,an account of Cheltenham, ... the natural history of the county of Gloucester, the city of Gloucester, ... 1783","Moreau, Simeon",1783,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-tour-to-cheltenham-spa_moreau-simeon_1783/bim_eighteenth-century_a-tour-to-cheltenham-spa_moreau-simeon_1783_djvu.txt,moreau|tour to cheltenham spa or gloucestershire display d
IA,bim_eighteenth-century_the-new-and-complete-bir_thompson-william_1783,"The new and complete bird-fancyer; or bird-fancyer's recreation and delight. Containing the newest and very best instructions for catching, taking, feeding, rearing, &c. all the various sorts of song-birds, ... The whole revised, corrected, and impro","Thompson, William",1783,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-new-and-complete-bir_thompson-william_1783/bim_eighteenth-century_the-new-and-complete-bir_thompson-william_1783_djvu.txt,thompson|new and complete bird fancyer or bird fancyer
IA,11348832bsb,"A general synopsis of birds. 2,1","Latham, John",1783,german-online-libraries;booksbylanguage_german;booksbylanguage,https://archive.org/download/11348832bsb/11348832bsb_djvu.txt,latham|general synopsis of birds 2 1
IA,johnphysiophilu00borngoog,"John Physiophilus's Specimen of the Natural History of the Various Orders of Monks,: After the ...",Ignaz Born,1783,americana,https://archive.org/download/johnphysiophilu00borngoog/johnphysiophilu00borngoog_djvu.txt,ignazborn|john physiophilus s specimen of the natural history
IA,bim_eighteenth-century_observations-on-the-supe_saunders-william_1783,"Observations on the superior efficacy of the red Peruvian bark, ... And an appendix, containing a more particular account of its natural history. By William Saunders; ... 1783","Saunders, William",1783,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_observations-on-the-supe_saunders-william_1783/bim_eighteenth-century_observations-on-the-supe_saunders-william_1783_djvu.txt,saunders|observations on the superior efficacy of the red
IA,bim_eighteenth-century_the-experienced-bee-keep_bromwich-bryan-lanson_1783,"The experienced bee-keeper, containing an essay on the management of bees: wherein is shewn, the most easy and profitable Method of treating those useful insects. 1783","Bromwich, Bryan l'Anson.",1783,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-experienced-bee-keep_bromwich-bryan-lanson_1783/bim_eighteenth-century_the-experienced-bee-keep_bromwich-bryan-lanson_1783_djvu.txt,bromwich|experienced bee keeper containing an essay on the
IA,bim_eighteenth-century_letters-on-iceland-cont_troil-uno-von_1783,"Letters on Iceland: containing observations on the natural history of the country, ... made, during a voyage undertaken in the year 1772, by Sir Joseph Banks, ... Written by Uno Von Troil, ... With notes and additions by the translator. The whole revised and corrected by E. Mendes da Costa. 1783","Troil, Uno von",1783,pub_eighteenth-century;bim_microfilm;microfilm;fav-stephen_curtin,https://archive.org/download/bim_eighteenth-century_letters-on-iceland-cont_troil-uno-von_1783/bim_eighteenth-century_letters-on-iceland-cont_troil-uno-von_1783_djvu.txt,troil|letters on iceland containing observations on the natural
IA,bim_eighteenth-century_a-treatise-on-comparativ_monro-alexander_1783,"A treatise on comparative anatomy. By Alexander Monro, ... Published by his son, Alexander Monro, ... A new edition: with considerable improvements and additions, by other hands. 1783","Monro, Alexander.",1783,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-treatise-on-comparativ_monro-alexander_1783/bim_eighteenth-century_a-treatise-on-comparativ_monro-alexander_1783_djvu.txt,monro|treatise on comparative anatomy by alexander monro published
IA,paper-doi-10_1098_rstl_1784_0021,"A Description of the Teeth of the Anarrhichas Lupus Linnaei, and of Those of the Chaetodon Nigricans of the Same Author; To Which is Added, an Attempt to Prove That the Teeth of Cartilaginous Fishes are Perpetually Renewed. By Mr. William Andre, Surgeon; Communicated by Sir Joseph Banks, Bart. P. R. S.",W. Andre; J. Banks; W. Herschel,1784,paper_doi_mirrored_texts;journals,https://archive.org/download/paper-doi-10_1098_rstl_1784_0021/paper-doi-10_1098_rstl_1784_0021_djvu.txt,wandrejbankswherschel|description of the teeth of the anarrhichas lupus
IA,bim_eighteenth-century_opuscoli-di-fisica-anim_spallanzani-lazzaro_1784_1,"[Opuscoli di fisica animale e vegetabile. English]. Dissertations relative to the natural history of animals and vegetables. Translated from the Italian of the Abbe Spallanzani, ... to which are added two letters from Mr. Bonnet to the author. And (to each volume of the translation) an appendix, ... 1784: Vol 1","Spallanzani, Lazzaro.",1784,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_opuscoli-di-fisica-anim_spallanzani-lazzaro_1784_1/bim_eighteenth-century_opuscoli-di-fisica-anim_spallanzani-lazzaro_1784_1_djvu.txt,spallanzani|dissertations relative to the natural history of animals
IA,bim_eighteenth-century_arctic-zoology-arctic_pennant-thomas_1784_2,[Arctic zoology]. Arctic Zoology. 1784: Vol 2,"[Pennant, Thomas].",1784,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_arctic-zoology-arctic_pennant-thomas_1784_2/bim_eighteenth-century_arctic-zoology-arctic_pennant-thomas_1784_2_djvu.txt,pennant|arctic zoology 1784 vol 2
IA,bim_eighteenth-century_arctic-zoology-arctic_pennant-thomas_1784_1,[Arctic zoology]. Arctic Zoology. 1784: Vol 1,"[Pennant, Thomas].",1784,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_arctic-zoology-arctic_pennant-thomas_1784_1/bim_eighteenth-century_arctic-zoology-arctic_pennant-thomas_1784_1_djvu.txt,pennant|arctic zoology 1784 vol 1
IA,bim_eighteenth-century_moral-and-literary-disse_percival-thomas_1784,"Moral and literary dissertations, on the following subjects; 1. On truth and faithfulness. ... 6. On the alliance of natural history, and philosophy, with poetry. To which are added a tribute to the memory of Charles de Polier, Esq. and an appendix.","Percival, Thomas",1784,pub_eighteenth-century;bim_microfilm;microfilm;fav-gonurg,https://archive.org/download/bim_eighteenth-century_moral-and-literary-disse_percival-thomas_1784/bim_eighteenth-century_moral-and-literary-disse_percival-thomas_1784_djvu.txt,percival|moral and literary dissertations on the following subjects
IA,bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1785_8,"[Histoire naturelle. English]. Natural history, general and particular, by the Count de Buffon, translated into English. Illustrated with above 300 copper-plates, and occasional notes and observations. By William Smellie, ... 1785: Vol 8","Leclerc, Georges Louis, Count de Buffon.",1785,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1785_8/bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1785_8_djvu.txt,leclerc|natural history general and particular by the count
IA,11348834bsb,"A general synopsis of birds. 3,1","Latham, John",1785,german-online-libraries;booksbylanguage_german;booksbylanguage,https://archive.org/download/11348834bsb/11348834bsb_djvu.txt,latham|general synopsis of birds 3 1
IA,bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1785_9_0,"[Histoire naturelle. English]. Natural history, ... 1785: Vol 9","Leclerc, Georges Louis, Count de buffon.",1785,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1785_9_0/bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1785_9_0_djvu.txt,leclerc|natural history 1785 vol 9
IA,11348835bsb,"A general synopsis of birds. 3,2","Latham, John",1785,german-online-libraries;booksbylanguage_german;booksbylanguage,https://archive.org/download/11348835bsb/11348835bsb_djvu.txt,latham|general synopsis of birds 3 2
IA,bim_eighteenth-century_an-historical-narrative-_1786,"An historical narrative of the discovery of New Holland and New South Wales. Containing an account of the inhabitants, soil, animals, ... Illustrated with a chart ... 1786",,1786,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_an-historical-narrative-_1786/bim_eighteenth-century_an-historical-narrative-_1786_djvu.txt,|historical narrative of the discovery of new holland
IA,bim_eighteenth-century_letters-concerning-the-n_hamilton-william_1786,"Letters concerning the northern coast of the county of Antrim. Containing a natural history of its basaltes: with an account of ... the antiquities, manners and customs of that country. The whole illustrated by an accurate map ... By ... William Hami","Hamilton, William",1786,pub_eighteenth-century;bim_microfilm;microfilm;fav-costudies,https://archive.org/download/bim_eighteenth-century_letters-concerning-the-n_hamilton-william_1786/bim_eighteenth-century_letters-concerning-the-n_hamilton-william_1786_djvu.txt,hamilton|letters concerning the northern coast of the county
IA,bim_eighteenth-century_the-natural-history-of-b_1786,"The natural history of birds; containing a variety of facts selected from several writers, and intended for the amusement and instruction of children. With copper plates. Part I. Containing the first and second order. 1786",,1786,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_1786/bim_eighteenth-century_the-natural-history-of-b_1786_djvu.txt,|natural history of birds containing a variety of
IA,bim_eighteenth-century_fabulous-histories-desi_trimmer-mrs_1786,"Fabulous histories. Designed for the instruction of children, respecting their treatment of animals. By Mrs. Trimmer. 1786","Trimmer, Mrs.",1786,pub_eighteenth-century;bim_microfilm;microfilm;fav-dianahope,https://archive.org/download/bim_eighteenth-century_fabulous-histories-desi_trimmer-mrs_1786/bim_eighteenth-century_fabulous-histories-desi_trimmer-mrs_1786_djvu.txt,trimmer|fabulous histories designed for the instruction of children
IA,bim_eighteenth-century_fabulous-histories-desi_trimmer-mrs_1786_0,"Fabulous histories. Designed for the [in]struction of children, respecting their treatment of animals. By Mrs. Trimmer. Second edition. 1786","Trimmer, Mrs.",1786,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_fabulous-histories-desi_trimmer-mrs_1786_0/bim_eighteenth-century_fabulous-histories-desi_trimmer-mrs_1786_0_djvu.txt,trimmer|fabulous histories designed for the struction of children
IA,bim_eighteenth-century_a-short-essay-on-the-pro_elford-william_1786,"A short essay on the propagation and dispersion of animals and vegetables, being cheifly [sic] intended as an answer to a letter lately published, and supposed to be written by a gentleman of Exeter, in favour of equivocal generation. 1786","Elford, William.",1786,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-short-essay-on-the-pro_elford-william_1786/bim_eighteenth-century_a-short-essay-on-the-pro_elford-william_1786_djvu.txt,elford|short essay on the propagation and dispersion of
IA,bim_eighteenth-century_the-natural-history-of-m_1786,"The natural history of many curious and uncommon zoophytes, collected from various parts of the Globe by the late John Ellis, arranged and described by the late Daniel Solander, systematically ... with sixty-two plates ... 1786",,1786,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-m_1786/bim_eighteenth-century_the-natural-history-of-m_1786_djvu.txt,|natural history of many curious and uncommon zoophytes
IA,bim_eighteenth-century_a-description-of-three-h_boreman-thomas_1786,"A description of three hundred animals, viz. beasts, ... insects. With a particular account of the manner of their catching whales in Greenland. Extracted from the best authors, and adapted to the use of all capacities. Illustrated with copper-plates, ... - A new edition, carefully corrected and amended. 1786","Boreman, Thomas.",1786,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-description-of-three-h_boreman-thomas_1786/bim_eighteenth-century_a-description-of-three-h_boreman-thomas_1786_djvu.txt,boreman|description of three hundred animals viz beasts insects
IA,bim_eighteenth-century_a-seventh-eighth-and-ni_anderson-james-md_1787,"A seventh, eighth and ninth letter to Sir Joseph Banks Baronet ... on the subject of cochineal insects, discovered at Madras, by James Anderson, M.D. ... 1787","Anderson, James, M.D.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-seventh-eighth-and-ni_anderson-james-md_1787/bim_eighteenth-century_a-seventh-eighth-and-ni_anderson-james-md_1787_djvu.txt,anderson|seventh eighth and ninth letter to sir joseph
IA,bim_eighteenth-century_a-system-of-anatomy-and-_1787_2_0,"A System of anatomy and physiology; from the latest and best authors. Arranged, as nearly as the nature of the work would admit, in the order of the lectures delivered by the Professor of Anatomy in the University of Edinburgh. The second edition. In three volumes. To which is added, The comparative anatomy. Illustrated with copperplates. ... 1787: Vol 2",,1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-system-of-anatomy-and-_1787_2_0/bim_eighteenth-century_a-system-of-anatomy-and-_1787_2_0_djvu.txt,|system of anatomy and physiology from the latest
IA,bim_eighteenth-century_a-sixth-letter-to-sir-jo_anderson-james-md_1787,"A sixth letter to Sir Joseph Banks Baronet ... on the subject of cochineal insects, discovered at Madras, by James Anderson, M.D. ... 1787","Anderson, James, M.D.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-sixth-letter-to-sir-jo_anderson-james-md_1787/bim_eighteenth-century_a-sixth-letter-to-sir-jo_anderson-james-md_1787_djvu.txt,anderson|sixth letter to sir joseph banks baronet on
IA,bim_eighteenth-century_essays-on-the-microscope_adams-george-mathemati_1787,"Essays on the microscope; containing a practical description of the most improved microscopes: a general history of insects, ... By George Adams, ... 1787","Adams, George, Mathematical Instrument Maker, the Younger.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_essays-on-the-microscope_adams-george-mathemati_1787/bim_eighteenth-century_essays-on-the-microscope_adams-george-mathemati_1787_djvu.txt,adams|essays on the microscope containing a practical description
IA,bim_eighteenth-century_a-collection-of-engravin_denman-thomas_1787,"A collection of engravings, tending to illustrate the generation and parturition of animals, and of the human species. By Thomas Denman, ... 1787","Denman, Thomas.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-collection-of-engravin_denman-thomas_1787/bim_eighteenth-century_a-collection-of-engravin_denman-thomas_1787_djvu.txt,denman|collection of engravings tending to illustrate the generation
IA,bim_eighteenth-century_queries-proposed-to-the-_nichols-john_1787,"Queries proposed to the nobility, gentry, and clergy, of Leicestershire; with a view of completing, from their answers, an account of the antiquities and natural history of the several parishes in that county. 1787","Nichols, John",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_queries-proposed-to-the-_nichols-john_1787/bim_eighteenth-century_queries-proposed-to-the-_nichols-john_1787_djvu.txt,nichols|queries proposed to the nobility gentry and clergy
IA,bim_eighteenth-century_a-tenth-letter-to-sir-jo_anderson-james-md_1787,"A tenth letter to Sir Joseph Banks Baronet ... on the subject of cochineal insects, discovered at Madras, by James Anderson, M.D. ... 1787","Anderson, James, M.D.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-tenth-letter-to-sir-jo_anderson-james-md_1787/bim_eighteenth-century_a-tenth-letter-to-sir-jo_anderson-james-md_1787_djvu.txt,anderson|tenth letter to sir joseph banks baronet on
IA,bim_eighteenth-century_an-essay-on-the-method-o_kentish-richard_1787,"An essay on the method of studying natural history; being an oration delivered to the Societas Naturae Studiosorum, at Edinburgh, in the year 1782. By Richard Kentish, M. D. ... 1787","Kentish, Richard",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_an-essay-on-the-method-o_kentish-richard_1787/bim_eighteenth-century_an-essay-on-the-method-o_kentish-richard_1787_djvu.txt,kentish|essay on the method of studying natural history
IA,bim_eighteenth-century_description-of-three-hu_boreman-thomas_1787,"[Description of three hundred animals]. A description of above three hundred animals, viz. beasts, birds, fishes, serpents, and insects. With a particular account of the manner of catching whales in Greenland. Extracted from the best authors, ... Illustrated with copperplates. ... 1787","Boreman, Thomas.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_description-of-three-hu_boreman-thomas_1787/bim_eighteenth-century_description-of-three-hu_boreman-thomas_1787_djvu.txt,boreman|description of above three hundred animals viz beasts
IA,bim_eighteenth-century_a-philosophical-and-medi_adair-james-makittrick_1787,A philosophical and medical sketch of the natural history of the human body and mind. To which is subjoined an essay on the difficulties of attaining medical knowledge ... 1787,"Adair, James Makittrick.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-philosophical-and-medi_adair-james-makittrick_1787/bim_eighteenth-century_a-philosophical-and-medi_adair-james-makittrick_1787_djvu.txt,adair|philosophical and medical sketch of the natural history
IA,11348836bsb,"A general synopsis of birds. 4,1","Latham, John",1787,german-online-libraries;booksbylanguage_german;booksbylanguage,https://archive.org/download/11348836bsb/11348836bsb_djvu.txt,latham|general synopsis of birds 4 1
IA,bim_eighteenth-century_five-letters-to-sir-jose_anderson-james-md_1787,"Five letters to Sir Joseph Banks Baronet ... on the subject to cochineal insects, discovered at Madras, by James Anderson, M.D. ... 1787","Anderson, James, M.D.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_five-letters-to-sir-jose_anderson-james-md_1787/bim_eighteenth-century_five-letters-to-sir-jose_anderson-james-md_1787_djvu.txt,anderson|five letters to sir joseph banks baronet on
IA,bim_eighteenth-century_an-eleventh-letter-to-si_anderson-james-md_1787,"An eleventh letter to Sir Joseph Banks Baronet ... on the subject of cochineal insects, discovered at Madras, by James Anderson, M.D. ... 1787","Anderson, James, M.D.",1787,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_an-eleventh-letter-to-si_anderson-james-md_1787/bim_eighteenth-century_an-eleventh-letter-to-si_anderson-james-md_1787_djvu.txt,anderson|eleventh letter to sir joseph banks baronet on
IA,paper-doi-10_1098_rstl_1788_0016,"Observations on the Natural History of the Cuckoo. By Mr. Edward Jenner. In a Letter to John Hunter, Esq. F. R. S.",E. Jenner,1788,paper_doi_mirrored_texts;journals,https://archive.org/download/paper-doi-10_1098_rstl_1788_0016/paper-doi-10_1098_rstl_1788_0016_djvu.txt,ejenner|observations on the natural history of the cuckoo
IA,bub_gb_s89S2h_8924C,"The Present State of the Empire of Morocco. Its Animals, Products, Climate, Soil, Cities, Ports, Provinces, Coins, Weights, and Measures. With the Language, Religion, Laws, Manners, Customs, and Character, of the Moors; the History of the Dynasties Since Edris; the Naval Force and Commerce of Morocco; and the Character, Conduct,",,1788,europeanlibraries;fav-kahgrittyone;fav-yvee555,https://archive.org/download/bub_gb_s89S2h_8924C/bub_gb_s89S2h_8924C_djvu.txt,|present state of the empire of morocco its
IA,bim_eighteenth-century_remarkable-ruins-and-ro_cordiner-charles_1788,"Remarkable ruins, and romantic prospects, of North Britain. with [sic] ancient monuments, and singular subjects of natural history by the Revd. Charles Cordiner of Banff. The engravings by Peter Mazell. 1788","Cordiner, Charles",1788,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_remarkable-ruins-and-ro_cordiner-charles_1788/bim_eighteenth-century_remarkable-ruins-and-ro_cordiner-charles_1788_djvu.txt,cordiner|remarkable ruins and romantic prospects of north britain
IA,10368383bsb,"The connexion of life with respiration: or, an experimental inquiry into the effects of submersion, strangulation ... on living animals","Goodwyn, Edmund",1788,german-online-libraries;booksbylanguage_german;booksbylanguage;fav-saintcrimes,https://archive.org/download/10368383bsb/10368383bsb_djvu.txt,goodwyn|connexion of life with respiration or an experimental
IA,bim_eighteenth-century_the-present-state-of-the_chnier-louis-de_1788_1,"The present state of the Empire of Morocco. Its animals, products, climate, soil, ... Translated from the French of M. Chenier. 1788: Vol 1","Chénier, Louis de",1788,pub_eighteenth-century;bim_microfilm;microfilm;fav-egyptian_satan;fav-morocco_soccer_media;fav-saba12362,https://archive.org/download/bim_eighteenth-century_the-present-state-of-the_chnier-louis-de_1788_1/bim_eighteenth-century_the-present-state-of-the_chnier-louis-de_1788_1_djvu.txt,chnier|present state of the empire of morocco its
IA,bim_eighteenth-century_an-easy-way-of-breeding-_1788,"An easy way of breeding canary birds; and the best method of chusing and keeping them, both for breeding and song, with directions for curing the disorders they are subject to. To which are added, instructions for the choice of singing birds, ... Adorned with cuts. 1788",,1788,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_an-easy-way-of-breeding-_1788/bim_eighteenth-century_an-easy-way-of-breeding-_1788_djvu.txt,|easy way of breeding canary birds and the
IA,bim_eighteenth-century_arithmetical-questions-_butler-william_1788,"Arithmetical questions, having, for the most part, a reference either to sacred, profane, or natural history, chronology, geography, or commerce; designed as exercises in the four principal rules, ... to which is added, a collection of approved tables of weights and measures. For the use of young ladies. By William Butler, ... 1788","Butler, William.",1788,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_arithmetical-questions-_butler-william_1788/bim_eighteenth-century_arithmetical-questions-_butler-william_1788_djvu.txt,butler|arithmetical questions having for the most part a
IA,bim_eighteenth-century_the-natural-history-of-e_hablitz-karl-ivanovich_1789,The natural history of East Tartary. 1789,"[Hablitz, Karl Ivanovich].",1789,pub_eighteenth-century;bim_microfilm;microfilm;fav-ben519;fav-big_g_;fav-ccojr;fav-daddy_dino_d;fav-difmat;fav-drewchris;fav-jen_k460;fav-littlelishka;fav-m2pineda;fav-mary_lawton406;fav-melbee651;fav-moor666;fav-reddy_sauls;fav-sargavirag;fav-sistar_soul,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-e_hablitz-karl-ivanovich_1789/bim_eighteenth-century_the-natural-history-of-e_hablitz-karl-ivanovich_1789_djvu.txt,hablitz|natural history of east tartary 1789
IA,bim_eighteenth-century_outlines-of-the-natural_berkenhout-john_1789_2,"[Outlines of the natural history of Great Britain and Ireland]. Synopsis of the natural history. Of Great-Britain and Ireland. Containing a systematic arrangement and concise description of all the animals, vegetables, and fossils, which have hitherto been discovered in these Kingdoms. By John Berkenhout, M.D. Being a second edition of the ... 1789: Vol 2","Berkenhout, John.",1789,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_outlines-of-the-natural_berkenhout-john_1789_2/bim_eighteenth-century_outlines-of-the-natural_berkenhout-john_1789_2_djvu.txt,berkenhout|synopsis of the natural history of great britain
IA,bim_eighteenth-century_the-natural-history-of-t_williams-john-mineral-_1789_1,The natural history of the mineral kingdom ... 1789: Vol 1,"Williams, John, Mineral Engineer.",1789,pub_eighteenth-century;bim_microfilm;microfilm;fav-m2pineda;fav-mary_lawton406;fav-sargavirag;fav-sistar_soul,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-t_williams-john-mineral-_1789_1/bim_eighteenth-century_the-natural-history-of-t_williams-john-mineral-_1789_1_djvu.txt,williams|natural history of the mineral kingdom 1789 vol
